Fips,County,Topic,Year,Count,Crude Rate,State Count,State Crude Rate
55099,Price,Hospitalizations,2003,6,3.92,6119,11.17
55099,Price,Hospitalizations,2004,-5,-5,5378,9.76
55099,Price,Hospitalizations,2005,8,5.34,5593,10.09
55099,Price,Hospitalizations,2006,-5,-5,5063,9.09
55099,Price,Hospitalizations,2007,-5,-5,4989,8.91
55099,Price,Hospitalizations,2008,12,8.37,5368,9.54
55099,Price,Hospitalizations,2009,-5,-5,5412,9.57
55099,Price,Hospitalizations,2010,12,8.51,4941,8.68
55099,Price,Hospitalizations,2011,10,7.13,4744,8.31
55099,Price,Hospitalizations,2012,-5,-5,5131,8.96
55099,Price,Hospitalizations,2013,9,6.53,4986,8.68
55099,Price,Hospitalizations,2014,10,7.31,5111,8.88
55099,Price,Hospitalizations,2015,8,5.89,3954,6.86
55099,Price,Hospitalizations,2016,7,5.22,1981,3.43
55099,Price,Hospitalizations,2017,7,5.23,2019,3.49
55099,Price,Hospitalizations,2018,1,0.75,2020,3.48
55099,Price,Hospitalizations,2019,5,3.75,1687,2.9
55099,Price,Hospitalizations,2020,1,0.71,934,1.58
55099,Price,Hospitalizations,2021,2,1.42,1171,1.99
55099,Price,Hospitalizations,2022,2,1.41,1303,2.21
55099,Price,Hospitalizations,2023,3,2.13,1325,2.24
55101,Racine,Hospitalizations,2000,214,11.32,5698,10.6
55101,Racine,Hospitalizations,2001,234,12.32,5474,10.12
55101,Racine,Hospitalizations,2002,271,14.15,5248,9.64
55101,Racine,Hospitalizations,2003,290,15.02,6119,11.17
55101,Racine,Hospitalizations,2004,270,13.85,5378,9.76
55101,Racine,Hospitalizations,2005,270,13.7,5593,10.09
55101,Racine,Hospitalizations,2006,227,11.44,5063,9.09
55101,Racine,Hospitalizations,2007,220,11.02,4989,8.91
55101,Racine,Hospitalizations,2008,270,13.49,5368,9.54
55101,Racine,Hospitalizations,2009,227,11.32,5412,9.57
55101,Racine,Hospitalizations,2010,203,10.39,4941,8.68
55101,Racine,Hospitalizations,2011,202,10.36,4744,8.31
55101,Racine,Hospitalizations,2012,230,11.81,5131,8.96
55101,Racine,Hospitalizations,2013,226,11.59,4986,8.68
55101,Racine,Hospitalizations,2014,214,10.97,5111,8.88
55101,Racine,Hospitalizations,2015,175,8.99,3954,6.86
55101,Racine,Hospitalizations,2016,120,6.16,1981,3.43
55101,Racine,Hospitalizations,2017,124,6.33,2019,3.49
55101,Racine,Hospitalizations,2018,114,5.81,2020,3.48
55101,Racine,Hospitalizations,2019,101,5.15,1687,2.9
55101,Racine,Hospitalizations,2020,50,2.53,934,1.58
55101,Racine,Hospitalizations,2021,46,2.34,1171,1.99
55101,Racine,Hospitalizations,2022,55,2.81,1303,2.21
55101,Racine,Hospitalizations,2023,75,3.81,1325,2.24
55103,Richland,Hospitalizations,2000,12,6.68,5698,10.6
55103,Richland,Hospitalizations,2001,17,9.47,5474,10.12
55103,Richland,Hospitalizations,2002,20,11.22,5248,9.64
55103,Richland,Hospitalizations,2003,22,12.28,6119,11.17
55103,Richland,Hospitalizations,2004,19,10.5,5378,9.76
55103,Richland,Hospitalizations,2005,27,15.01,5593,10.09
55103,Richland,Hospitalizations,2006,22,12.22,5063,9.09
55103,Richland,Hospitalizations,2007,26,14.3,4989,8.91
55103,Richland,Hospitalizations,2008,19,10.58,5368,9.54
55103,Richland,Hospitalizations,2009,19,10.65,5412,9.57
55103,Richland,Hospitalizations,2010,16,8.9,4941,8.68
55103,Richland,Hospitalizations,2011,8,4.45,4744,8.31
55103,Richland,Hospitalizations,2012,7,3.93,5131,8.96
55103,Richland,Hospitalizations,2013,7,3.94,4986,8.68
55103,Richland,Hospitalizations,2014,7,3.96,5111,8.88
55103,Richland,Hospitalizations,2015,7,3.99,3954,6.86
55103,Richland,Hospitalizations,2016,2,1.14,1981,3.43
55103,Richland,Hospitalizations,2017,3,1.71,2019,3.49
55103,Richland,Hospitalizations,2018,7,4.02,2020,3.48
55103,Richland,Hospitalizations,2019,3,1.73,1687,2.9
55103,Richland,Hospitalizations,2020,1,0.58,934,1.58
55103,Richland,Hospitalizations,2021,6,3.49,1171,1.99
55103,Richland,Hospitalizations,2022,6,3.5,1303,2.21
55103,Richland,Hospitalizations,2023,2,1.16,1325,2.24
55105,Rock,Hospitalizations,2000,153,10.03,5698,10.6
55105,Rock,Hospitalizations,2001,146,9.53,5474,10.12
55105,Rock,Hospitalizations,2002,141,9.19,5248,9.64
55105,Rock,Hospitalizations,2003,173,11.24,6119,11.17
55105,Rock,Hospitalizations,2004,165,10.62,5378,9.76
55105,Rock,Hospitalizations,2005,188,12.03,5593,10.09
55105,Rock,Hospitalizations,2006,151,9.55,5063,9.09
55105,Rock,Hospitalizations,2007,157,9.85,4989,8.91
55105,Rock,Hospitalizations,2008,182,11.36,5368,9.54
55105,Rock,Hospitalizations,2009,181,11.3,5412,9.57
55105,Rock,Hospitalizations,2010,159,9.92,4941,8.68
55105,Rock,Hospitalizations,2011,160,10,4744,8.31
55105,Rock,Hospitalizations,2012,199,12.42,5131,8.96
55105,Rock,Hospitalizations,2013,177,11.02,4986,8.68
55105,Rock,Hospitalizations,2014,196,12.16,5111,8.88
55105,Rock,Hospitalizations,2015,143,8.88,3954,6.86
55105,Rock,Hospitalizations,2016,72,4.46,1981,3.43
55105,Rock,Hospitalizations,2017,63,3.88,2019,3.49
55105,Rock,Hospitalizations,2018,80,4.91,2020,3.48
55105,Rock,Hospitalizations,2019,69,4.23,1687,2.9
55105,Rock,Hospitalizations,2020,31,1.89,934,1.58
55105,Rock,Hospitalizations,2021,42,2.56,1171,1.99
55105,Rock,Hospitalizations,2022,50,3.05,1303,2.21
55105,Rock,Hospitalizations,2023,49,2.98,1325,2.24
55107,Rusk,Hospitalizations,2000,13,8.47,5698,10.6
55107,Rusk,Hospitalizations,2001,15,9.89,5474,10.12
55107,Rusk,Hospitalizations,2002,9,5.95,5248,9.64
55107,Rusk,Hospitalizations,2003,12,8.08,6119,11.17
55107,Rusk,Hospitalizations,2004,10,6.75,5378,9.76
55107,Rusk,Hospitalizations,2005,10,6.81,5593,10.09
55107,Rusk,Hospitalizations,2006,8,5.52,5063,9.09
55107,Rusk,Hospitalizations,2007,10,6.93,4989,8.91
55107,Rusk,Hospitalizations,2008,15,10.42,5368,9.54
55107,Rusk,Hospitalizations,2009,7,4.87,5412,9.57
55107,Rusk,Hospitalizations,2010,6,4.08,4941,8.68
55107,Rusk,Hospitalizations,2011,7,4.79,4744,8.31
55107,Rusk,Hospitalizations,2012,8,5.59,5131,8.96
55107,Rusk,Hospitalizations,2013,-5,-5,4986,8.68
55107,Rusk,Hospitalizations,2014,-5,-5,5111,8.88
55107,Rusk,Hospitalizations,2015,10,7.09,3954,6.86
55107,Rusk,Hospitalizations,2016,4,2.84,1981,3.43
55107,Rusk,Hospitalizations,2017,6,4.25,2019,3.49
55107,Rusk,Hospitalizations,2018,3,2.13,2020,3.48
55107,Rusk,Hospitalizations,2019,1,0.71,1687,2.9
55107,Rusk,Hospitalizations,2020,0,0,934,1.58
55107,Rusk,Hospitalizations,2021,1,0.71,1171,1.99
55107,Rusk,Hospitalizations,2022,3,2.13,1303,2.21
55107,Rusk,Hospitalizations,2023,1,0.71,1325,2.24
55109,Saint Croix,Hospitalizations,2000,68,10.68,5698,10.6
55109,Saint Croix,Hospitalizations,2001,78,11.88,5474,10.12
55109,Saint Croix,Hospitalizations,2002,62,9.1,5248,9.64
55109,Saint Croix,Hospitalizations,2003,71,10.03,6119,11.17
55109,Saint Croix,Hospitalizations,2004,69,9.37,5378,9.76
55109,Saint Croix,Hospitalizations,2005,58,7.57,5593,10.09
55109,Saint Croix,Hospitalizations,2006,69,8.71,5063,9.09
55109,Saint Croix,Hospitalizations,2007,61,7.52,4989,8.91
55109,Saint Croix,Hospitalizations,2008,56,6.79,5368,9.54
55109,Saint Croix,Hospitalizations,2009,52,6.24,5412,9.57
55109,Saint Croix,Hospitalizations,2010,61,7.23,4941,8.68
55109,Saint Croix,Hospitalizations,2011,47,5.53,4744,8.31
55109,Saint Croix,Hospitalizations,2012,49,5.75,5131,8.96
55109,Saint Croix,Hospitalizations,2013,44,5.12,4986,8.68
55109,Saint Croix,Hospitalizations,2014,24,2.77,5111,8.88
55109,Saint Croix,Hospitalizations,2015,28,3.21,3954,6.86
55109,Saint Croix,Hospitalizations,2016,16,1.83,1981,3.43
55109,Saint Croix,Hospitalizations,2017,8,0.9,2019,3.49
55109,Saint Croix,Hospitalizations,2018,17,1.89,2020,3.48
55109,Saint Croix,Hospitalizations,2019,13,1.43,1687,2.9
55109,Saint Croix,Hospitalizations,2020,6,0.64,934,1.58
55109,Saint Croix,Hospitalizations,2021,9,0.95,1171,1.99
55109,Saint Croix,Hospitalizations,2022,20,2.08,1303,2.21
55109,Saint Croix,Hospitalizations,2023,21,2.17,1325,2.24
55111,Sauk,Hospitalizations,2000,35,6.32,5698,10.6
55111,Sauk,Hospitalizations,2001,34,6.14,5474,10.12
55111,Sauk,Hospitalizations,2002,32,5.74,5248,9.64
55111,Sauk,Hospitalizations,2003,44,7.83,6119,11.17
55111,Sauk,Hospitalizations,2004,41,7.21,5378,9.76
55111,Sauk,Hospitalizations,2005,36,6.28,5593,10.09
55111,Sauk,Hospitalizations,2006,27,4.67,5063,9.09
55111,Sauk,Hospitalizations,2007,31,5.31,4989,8.91
55111,Sauk,Hospitalizations,2008,39,6.63,5368,9.54
55111,Sauk,Hospitalizations,2009,41,6.96,5412,9.57
55111,Sauk,Hospitalizations,2010,42,6.77,4941,8.68
55111,Sauk,Hospitalizations,2011,31,4.97,4744,8.31
55111,Sauk,Hospitalizations,2012,39,6.24,5131,8.96
55111,Sauk,Hospitalizations,2013,31,4.92,4986,8.68
55111,Sauk,Hospitalizations,2014,37,5.84,5111,8.88
55111,Sauk,Hospitalizations,2015,37,5.85,3954,6.86
55111,Sauk,Hospitalizations,2016,15,2.36,1981,3.43
55111,Sauk,Hospitalizations,2017,19,2.97,2019,3.49
55111,Sauk,Hospitalizations,2018,11,1.71,2020,3.48
55111,Sauk,Hospitalizations,2019,14,2.17,1687,2.9
55111,Sauk,Hospitalizations,2020,12,1.82,934,1.58
55111,Sauk,Hospitalizations,2021,13,1.98,1171,1.99
55111,Sauk,Hospitalizations,2022,19,2.89,1303,2.21
55111,Sauk,Hospitalizations,2023,12,1.82,1325,2.24
55113,Sawyer,Hospitalizations,2000,14,8.62,5698,10.6
55113,Sawyer,Hospitalizations,2001,14,8.6,5474,10.12
55113,Sawyer,Hospitalizations,2002,13,7.9,5248,9.64
55113,Sawyer,Hospitalizations,2003,16,9.63,6119,11.17
55113,Sawyer,Hospitalizations,2004,11,6.58,5378,9.76
55113,Sawyer,Hospitalizations,2005,14,8.32,5593,10.09
55113,Sawyer,Hospitalizations,2006,11,6.53,5063,9.09
55113,Sawyer,Hospitalizations,2007,23,13.57,4989,8.91
55113,Sawyer,Hospitalizations,2008,19,11.19,5368,9.54
55113,Sawyer,Hospitalizations,2009,22,12.99,5412,9.57
55113,Sawyer,Hospitalizations,2010,20,12.08,4941,8.68
55113,Sawyer,Hospitalizations,2011,7,4.23,4744,8.31
55113,Sawyer,Hospitalizations,2012,11,6.65,5131,8.96
55113,Sawyer,Hospitalizations,2013,7,4.24,4986,8.68
55113,Sawyer,Hospitalizations,2014,-5,-5,5111,8.88
55113,Sawyer,Hospitalizations,2015,7,4.3,3954,6.86
55113,Sawyer,Hospitalizations,2016,4,2.45,1981,3.43
55113,Sawyer,Hospitalizations,2017,3,1.83,2019,3.49
55113,Sawyer,Hospitalizations,2018,6,3.65,2020,3.48
55113,Sawyer,Hospitalizations,2019,1,0.6,1687,2.9
55113,Sawyer,Hospitalizations,2020,4,2.21,934,1.58
55113,Sawyer,Hospitalizations,2021,6,3.29,1171,1.99
55113,Sawyer,Hospitalizations,2022,3,1.62,1303,2.21
55113,Sawyer,Hospitalizations,2023,2,1.08,1325,2.24
55115,Shawano,Hospitalizations,2000,33,8.09,5698,10.6
55115,Shawano,Hospitalizations,2001,32,7.85,5474,10.12
55115,Shawano,Hospitalizations,2002,19,4.66,5248,9.64
55115,Shawano,Hospitalizations,2003,32,7.85,6119,11.17
55115,Shawano,Hospitalizations,2004,28,6.85,5378,9.76
55115,Shawano,Hospitalizations,2005,30,7.33,5593,10.09
55115,Shawano,Hospitalizations,2006,17,4.15,5063,9.09
55115,Shawano,Hospitalizations,2007,33,8.03,4989,8.91
55115,Shawano,Hospitalizations,2008,32,7.78,5368,9.54
55115,Shawano,Hospitalizations,2009,32,7.77,5412,9.57
55115,Shawano,Hospitalizations,2010,41,9.78,4941,8.68
55115,Shawano,Hospitalizations,2011,26,6.22,4744,8.31
55115,Shawano,Hospitalizations,2012,24,5.77,5131,8.96
55115,Shawano,Hospitalizations,2013,17,4.09,4986,8.68
55115,Shawano,Hospitalizations,2014,26,6.25,5111,8.88
55115,Shawano,Hospitalizations,2015,16,3.9,3954,6.86
55115,Shawano,Hospitalizations,2016,8,1.95,1981,3.43
55115,Shawano,Hospitalizations,2017,11,2.69,2019,3.49
55115,Shawano,Hospitalizations,2018,9,2.21,2020,3.48
55115,Shawano,Hospitalizations,2019,7,1.72,1687,2.9
55115,Shawano,Hospitalizations,2020,8,1.96,934,1.58
55115,Shawano,Hospitalizations,2021,4,0.98,1171,1.99
55115,Shawano,Hospitalizations,2022,2,0.49,1303,2.21
55115,Shawano,Hospitalizations,2023,8,1.95,1325,2.24
55117,Sheboygan,Hospitalizations,2000,125,11.09,5698,10.6
55117,Sheboygan,Hospitalizations,2001,132,11.69,5474,10.12
55117,Sheboygan,Hospitalizations,2002,129,11.42,5248,9.64
55117,Sheboygan,Hospitalizations,2003,163,14.43,6119,11.17
55117,Sheboygan,Hospitalizations,2004,128,11.31,5378,9.76
55117,Sheboygan,Hospitalizations,2005,139,12.23,5593,10.09
55117,Sheboygan,Hospitalizations,2006,97,8.52,5063,9.09
55117,Sheboygan,Hospitalizations,2007,84,7.36,4989,8.91
55117,Sheboygan,Hospitalizations,2008,84,7.34,5368,9.54
55117,Sheboygan,Hospitalizations,2009,55,4.8,5412,9.57
55117,Sheboygan,Hospitalizations,2010,55,4.77,4941,8.68
55117,Sheboygan,Hospitalizations,2011,30,2.6,4744,8.31
55117,Sheboygan,Hospitalizations,2012,40,3.48,5131,8.96
55117,Sheboygan,Hospitalizations,2013,46,4,4986,8.68
55117,Sheboygan,Hospitalizations,2014,50,4.34,5111,8.88
55117,Sheboygan,Hospitalizations,2015,46,3.99,3954,6.86
55117,Sheboygan,Hospitalizations,2016,25,2.17,1981,3.43
55117,Sheboygan,Hospitalizations,2017,29,2.52,2019,3.49
55117,Sheboygan,Hospitalizations,2018,31,2.69,2020,3.48
55117,Sheboygan,Hospitalizations,2019,21,1.82,1687,2.9
55117,Sheboygan,Hospitalizations,2020,6,0.51,934,1.58
55117,Sheboygan,Hospitalizations,2021,13,1.1,1171,1.99
55117,Sheboygan,Hospitalizations,2022,15,1.27,1303,2.21
55117,Sheboygan,Hospitalizations,2023,15,1.27,1325,2.24
55119,Taylor,Hospitalizations,2000,9,4.56,5698,10.6
55119,Taylor,Hospitalizations,2001,13,6.62,5474,10.12
55119,Taylor,Hospitalizations,2002,16,8.17,5248,9.64
55119,Taylor,Hospitalizations,2003,10,5.15,6119,11.17
55119,Taylor,Hospitalizations,2004,12,6.15,5378,9.76
55119,Taylor,Hospitalizations,2005,15,7.7,5593,10.09
55119,Taylor,Hospitalizations,2006,12,6.2,5063,9.09
55119,Taylor,Hospitalizations,2007,12,6.21,4989,8.91
55119,Taylor,Hospitalizations,2008,10,5.2,5368,9.54
55119,Taylor,Hospitalizations,2009,10,5.2,5412,9.57
55119,Taylor,Hospitalizations,2010,13,6.3,4941,8.68
55119,Taylor,Hospitalizations,2011,21,10.12,4744,8.31
55119,Taylor,Hospitalizations,2012,13,6.35,5131,8.96
55119,Taylor,Hospitalizations,2013,10,4.86,4986,8.68
55119,Taylor,Hospitalizations,2014,10,4.87,5111,8.88
55119,Taylor,Hospitalizations,2015,-5,-5,3954,6.86
55119,Taylor,Hospitalizations,2016,3,1.48,1981,3.43
55119,Taylor,Hospitalizations,2017,5,2.46,2019,3.49
55119,Taylor,Hospitalizations,2018,4,1.97,2020,3.48
55119,Taylor,Hospitalizations,2019,4,1.97,1687,2.9
55119,Taylor,Hospitalizations,2020,3,1.51,934,1.58
55119,Taylor,Hospitalizations,2021,7,3.51,1171,1.99
55119,Taylor,Hospitalizations,2022,1,0.5,1303,2.21
55119,Taylor,Hospitalizations,2023,1,0.5,1325,2.24
55121,Trempealeau,Hospitalizations,2000,30,11.08,5698,10.6
55121,Trempealeau,Hospitalizations,2001,10,3.7,5474,10.12
55121,Trempealeau,Hospitalizations,2002,14,5.17,5248,9.64
55121,Trempealeau,Hospitalizations,2003,14,5.16,6119,11.17
55121,Trempealeau,Hospitalizations,2004,23,8.43,5378,9.76
55121,Trempealeau,Hospitalizations,2005,21,7.62,5593,10.09
55121,Trempealeau,Hospitalizations,2006,7,2.53,5063,9.09
55121,Trempealeau,Hospitalizations,2007,14,5.05,4989,8.91
55121,Trempealeau,Hospitalizations,2008,13,4.7,5368,9.54
55121,Trempealeau,Hospitalizations,2009,14,5.04,5412,9.57
55121,Trempealeau,Hospitalizations,2010,11,3.81,4941,8.68
55121,Trempealeau,Hospitalizations,2011,30,10.32,4744,8.31
55121,Trempealeau,Hospitalizations,2012,10,3.4,5131,8.96
55121,Trempealeau,Hospitalizations,2013,11,3.72,4986,8.68
55121,Trempealeau,Hospitalizations,2014,13,4.41,5111,8.88
55121,Trempealeau,Hospitalizations,2015,10,3.39,3954,6.86
55121,Trempealeau,Hospitalizations,2016,1,0.34,1981,3.43
55121,Trempealeau,Hospitalizations,2017,9,3.07,2019,3.49
55121,Trempealeau,Hospitalizations,2018,6,2.04,2020,3.48
55121,Trempealeau,Hospitalizations,2019,3,1.01,1687,2.9
55121,Trempealeau,Hospitalizations,2020,1,0.32,934,1.58
55121,Trempealeau,Hospitalizations,2021,3,0.98,1171,1.99
55121,Trempealeau,Hospitalizations,2022,1,0.32,1303,2.21
55121,Trempealeau,Hospitalizations,2023,4,1.29,1325,2.24
55123,Vernon,Hospitalizations,2000,26,9.26,5698,10.6
55123,Vernon,Hospitalizations,2001,19,6.75,5474,10.12
55123,Vernon,Hospitalizations,2002,17,6.03,5248,9.64
55123,Vernon,Hospitalizations,2003,22,7.79,6119,11.17
55123,Vernon,Hospitalizations,2004,13,4.57,5378,9.76
55123,Vernon,Hospitalizations,2005,25,8.71,5593,10.09
55123,Vernon,Hospitalizations,2006,20,6.94,5063,9.09
55123,Vernon,Hospitalizations,2007,17,5.86,4989,8.91
55123,Vernon,Hospitalizations,2008,12,4.13,5368,9.54
55123,Vernon,Hospitalizations,2009,20,6.82,5412,9.57
55123,Vernon,Hospitalizations,2010,14,4.71,4941,8.68
55123,Vernon,Hospitalizations,2011,10,3.33,4744,8.31
55123,Vernon,Hospitalizations,2012,9,2.98,5131,8.96
55123,Vernon,Hospitalizations,2013,17,5.61,4986,8.68
55123,Vernon,Hospitalizations,2014,10,3.29,5111,8.88
55123,Vernon,Hospitalizations,2015,10,3.3,3954,6.86
55123,Vernon,Hospitalizations,2016,2,0.65,1981,3.43
55123,Vernon,Hospitalizations,2017,2,0.65,2019,3.49
55123,Vernon,Hospitalizations,2018,3,0.97,2020,3.48
55123,Vernon,Hospitalizations,2019,4,1.3,1687,2.9
55123,Vernon,Hospitalizations,2020,5,1.63,934,1.58
55123,Vernon,Hospitalizations,2021,1,0.32,1171,1.99
55123,Vernon,Hospitalizations,2022,2,0.64,1303,2.21
55123,Vernon,Hospitalizations,2023,2,0.64,1325,2.24
55125,Vilas,Hospitalizations,2000,24,11.35,5698,10.6
55125,Vilas,Hospitalizations,2001,14,6.53,5474,10.12
55125,Vilas,Hospitalizations,2002,15,6.9,5248,9.64
55125,Vilas,Hospitalizations,2003,18,8.2,6119,11.17
55125,Vilas,Hospitalizations,2004,8,3.63,5378,9.76
55125,Vilas,Hospitalizations,2005,18,8.16,5593,10.09
55125,Vilas,Hospitalizations,2006,20,9.09,5063,9.09
55125,Vilas,Hospitalizations,2007,21,9.56,4989,8.91
55125,Vilas,Hospitalizations,2008,30,13.83,5368,9.54
55125,Vilas,Hospitalizations,2009,19,8.84,5412,9.57
55125,Vilas,Hospitalizations,2010,20,9.33,4941,8.68
55125,Vilas,Hospitalizations,2011,15,7.02,4744,8.31
55125,Vilas,Hospitalizations,2012,17,7.99,5131,8.96
55125,Vilas,Hospitalizations,2013,14,6.56,4986,8.68
55125,Vilas,Hospitalizations,2014,15,7.01,5111,8.88
55125,Vilas,Hospitalizations,2015,12,5.6,3954,6.86
55125,Vilas,Hospitalizations,2016,5,2.33,1981,3.43
55125,Vilas,Hospitalizations,2017,3,1.38,2019,3.49
55125,Vilas,Hospitalizations,2018,4,1.82,2020,3.48
55125,Vilas,Hospitalizations,2019,3,1.35,1687,2.9
55125,Vilas,Hospitalizations,2020,5,2.16,934,1.58
55125,Vilas,Hospitalizations,2021,2,0.85,1171,1.99
55125,Vilas,Hospitalizations,2022,2,0.84,1303,2.21
55125,Vilas,Hospitalizations,2023,2,0.84,1325,2.24
55127,Walworth,Hospitalizations,2000,58,6.27,5698,10.6
55127,Walworth,Hospitalizations,2001,60,6.42,5474,10.12
55127,Walworth,Hospitalizations,2002,70,7.36,5248,9.64
55127,Walworth,Hospitalizations,2003,102,10.55,6119,11.17
55127,Walworth,Hospitalizations,2004,94,9.64,5378,9.76
55127,Walworth,Hospitalizations,2005,77,7.78,5593,10.09
55127,Walworth,Hospitalizations,2006,79,7.9,5063,9.09
55127,Walworth,Hospitalizations,2007,62,6.19,4989,8.91
55127,Walworth,Hospitalizations,2008,82,8.16,5368,9.54
55127,Walworth,Hospitalizations,2009,67,6.66,5412,9.57
55127,Walworth,Hospitalizations,2010,71,6.95,4941,8.68
55127,Walworth,Hospitalizations,2011,66,6.42,4744,8.31
55127,Walworth,Hospitalizations,2012,76,7.37,5131,8.96
55127,Walworth,Hospitalizations,2013,63,6.11,4986,8.68
55127,Walworth,Hospitalizations,2014,88,8.5,5111,8.88
55127,Walworth,Hospitalizations,2015,43,4.19,3954,6.86
55127,Walworth,Hospitalizations,2016,21,2.05,1981,3.43
55127,Walworth,Hospitalizations,2017,29,2.82,2019,3.49
55127,Walworth,Hospitalizations,2018,29,2.8,2020,3.48
55127,Walworth,Hospitalizations,2019,19,1.83,1687,2.9
55127,Walworth,Hospitalizations,2020,18,1.71,934,1.58
55127,Walworth,Hospitalizations,2021,15,1.42,1171,1.99
55127,Walworth,Hospitalizations,2022,13,1.23,1303,2.21
55127,Walworth,Hospitalizations,2023,10,0.94,1325,2.24
55129,Washburn,Hospitalizations,2000,19,11.81,5698,10.6
55129,Washburn,Hospitalizations,2001,19,11.73,5474,10.12
55129,Washburn,Hospitalizations,2002,19,11.6,5248,9.64
55129,Washburn,Hospitalizations,2003,13,7.93,6119,11.17
55129,Washburn,Hospitalizations,2004,15,9.11,5378,9.76
55129,Washburn,Hospitalizations,2005,11,6.67,5593,10.09
55129,Washburn,Hospitalizations,2006,15,9.06,5063,9.09
55129,Washburn,Hospitalizations,2007,13,7.84,4989,8.91
55129,Washburn,Hospitalizations,2008,17,10.23,5368,9.54
55129,Washburn,Hospitalizations,2009,14,8.4,5412,9.57
55129,Washburn,Hospitalizations,2010,13,8.16,4941,8.68
55129,Washburn,Hospitalizations,2011,12,7.6,4744,8.31
55129,Washburn,Hospitalizations,2012,9,5.68,5131,8.96
55129,Washburn,Hospitalizations,2013,10,6.38,4986,8.68
55129,Washburn,Hospitalizations,2014,12,7.65,5111,8.88
55129,Washburn,Hospitalizations,2015,8,5.16,3954,6.86
55129,Washburn,Hospitalizations,2016,7,4.49,1981,3.43
55129,Washburn,Hospitalizations,2017,8,5.09,2019,3.49
55129,Washburn,Hospitalizations,2018,7,4.42,2020,3.48
55129,Washburn,Hospitalizations,2019,4,2.54,1687,2.9
55129,Washburn,Hospitalizations,2020,1,0.6,934,1.58
55129,Washburn,Hospitalizations,2021,2,1.19,1171,1.99
55129,Washburn,Hospitalizations,2022,1,0.59,1303,2.21
55129,Washburn,Hospitalizations,2023,1,0.59,1325,2.24
55131,Washington,Hospitalizations,2000,72,6.1,5698,10.6
55131,Washington,Hospitalizations,2001,59,4.94,5474,10.12
55131,Washington,Hospitalizations,2002,68,5.64,5248,9.64
55131,Washington,Hospitalizations,2003,87,7.15,6119,11.17
55131,Washington,Hospitalizations,2004,57,4.61,5378,9.76
55131,Washington,Hospitalizations,2005,79,6.32,5593,10.09
