FIPS,COUNTY,TOPIC,YEAR,COUNT,CRUDERATE,ST_COUNT,ST_CRUDERATE
55105,Rock,Hospitalizations,2001,290,29.15,7766,22.16
55105,Rock,Hospitalizations,2002,284,28.45,7425,21.01
55105,Rock,Hospitalizations,2003,294,29.3,7385,20.72
55105,Rock,Hospitalizations,2004,241,23.79,6857,19.07
55105,Rock,Hospitalizations,2005,279,27.24,7885,21.72
55105,Rock,Hospitalizations,2006,231,22.29,7077,19.31
55105,Rock,Hospitalizations,2007,233,22.23,7410,20.01
55105,Rock,Hospitalizations,2008,260,24.57,8732,23.35
55105,Rock,Hospitalizations,2009,280,26.39,8450,22.4
55105,Rock,Hospitalizations,2010,274,25.73,8233,21.64
55105,Rock,Hospitalizations,2011,308,28.8,8520,22.27
55105,Rock,Hospitalizations,2012,324,30.18,8376,21.78
55105,Rock,Hospitalizations,2013,319,29.62,8232,21.3
55105,Rock,Hospitalizations,2014,359,33.15,7762,19.98
55105,Rock,Hospitalizations,2015,373,34.38,8038,20.6
55105,Rock,Hospitalizations,2016,432,39.63,9257,23.59
55105,Rock,Hospitalizations,2017,395,35.85,10980,27.78
55105,Rock,Hospitalizations,2018,320,28.81,8443,21.2
55105,Rock,Hospitalizations,2019,324,28.96,7486,18.67
55105,Rock,Hospitalizations,2020,204,18.14,4476,11.04
55105,Rock,Hospitalizations,2021,179,15.81,4235,10.42
55105,Rock,Hospitalizations,2022,195,17.18,4210,10.32
55107,Rusk,Hospitalizations,2000,34,32.89,7874,22.62
55107,Rusk,Hospitalizations,2001,43,41.69,7766,22.16
55107,Rusk,Hospitalizations,2002,36,34.89,7425,21.01
55107,Rusk,Hospitalizations,2003,35,33.94,7385,20.72
55107,Rusk,Hospitalizations,2004,27,26.03,6857,19.07
55107,Rusk,Hospitalizations,2005,31,29.89,7885,21.72
55107,Rusk,Hospitalizations,2006,23,22.22,7077,19.31
55107,Rusk,Hospitalizations,2007,27,25.89,7410,20.01
55107,Rusk,Hospitalizations,2008,25,23.82,8732,23.35
55107,Rusk,Hospitalizations,2009,27,25.68,8450,22.4
55107,Rusk,Hospitalizations,2010,49,46.52,8233,21.64
55107,Rusk,Hospitalizations,2011,28,26.73,8520,22.27
55107,Rusk,Hospitalizations,2012,25,24.33,8376,21.78
55107,Rusk,Hospitalizations,2013,26,25.17,8232,21.3
55107,Rusk,Hospitalizations,2014,30,29.1,7762,19.98
55107,Rusk,Hospitalizations,2015,54,53.01,8038,20.6
55107,Rusk,Hospitalizations,2016,61,59.89,9257,23.59
55107,Rusk,Hospitalizations,2017,64,62.62,10980,27.78
55107,Rusk,Hospitalizations,2018,29,28.21,8443,21.2
55107,Rusk,Hospitalizations,2019,32,31.04,7486,18.67
55107,Rusk,Hospitalizations,2020,15,14.46,4476,11.04
55107,Rusk,Hospitalizations,2021,20,19.31,4235,10.42
55107,Rusk,Hospitalizations,2022,17,16.26,4210,10.32
55109,Saint Croix,Hospitalizations,2000,68,16.71,7874,22.62
55109,Saint Croix,Hospitalizations,2001,61,14.43,7766,22.16
55109,Saint Croix,Hospitalizations,2002,61,13.84,7425,21.01
55109,Saint Croix,Hospitalizations,2003,53,11.54,7385,20.72
55109,Saint Croix,Hospitalizations,2004,60,12.52,6857,19.07
55109,Saint Croix,Hospitalizations,2005,57,11.41,7885,21.72
55109,Saint Croix,Hospitalizations,2006,51,9.84,7077,19.31
55109,Saint Croix,Hospitalizations,2007,61,11.45,7410,20.01
55109,Saint Croix,Hospitalizations,2008,63,11.57,8732,23.35
55109,Saint Croix,Hospitalizations,2009,62,11.21,8450,22.4
55109,Saint Croix,Hospitalizations,2010,59,10.56,8233,21.64
55109,Saint Croix,Hospitalizations,2011,77,13.7,8520,22.27
55109,Saint Croix,Hospitalizations,2012,76,13.44,8376,21.78
55109,Saint Croix,Hospitalizations,2013,74,12.98,8232,21.3
55109,Saint Croix,Hospitalizations,2014,61,10.57,7762,19.98
55109,Saint Croix,Hospitalizations,2015,51,8.76,8038,20.6
55109,Saint Croix,Hospitalizations,2016,60,10.22,9257,23.59
55109,Saint Croix,Hospitalizations,2017,99,16.6,10980,27.78
55109,Saint Croix,Hospitalizations,2018,57,9.38,8443,21.2
55109,Saint Croix,Hospitalizations,2019,73,11.83,7486,18.67
55109,Saint Croix,Hospitalizations,2020,57,8.92,4476,11.04
55109,Saint Croix,Hospitalizations,2021,56,8.6,4235,10.42
55109,Saint Croix,Hospitalizations,2022,85,12.83,4210,10.32
55111,Sauk,Hospitalizations,2000,81,22,7874,22.62
55111,Sauk,Hospitalizations,2001,92,24.77,7766,22.16
55111,Sauk,Hospitalizations,2002,92,24.49,7425,21.01
55111,Sauk,Hospitalizations,2003,99,25.91,7385,20.72
55111,Sauk,Hospitalizations,2004,70,18.01,6857,19.07
55111,Sauk,Hospitalizations,2005,99,25.03,7885,21.72
55111,Sauk,Hospitalizations,2006,99,24.64,7077,19.31
55111,Sauk,Hospitalizations,2007,98,23.93,7410,20.01
55111,Sauk,Hospitalizations,2008,86,20.63,8732,23.35
55111,Sauk,Hospitalizations,2009,108,25.67,8450,22.4
55111,Sauk,Hospitalizations,2010,126,29.56,8233,21.64
55111,Sauk,Hospitalizations,2011,114,26.6,8520,22.27
55111,Sauk,Hospitalizations,2012,88,20.41,8376,21.78
55111,Sauk,Hospitalizations,2013,117,26.93,8232,21.3
55111,Sauk,Hospitalizations,2014,97,22.25,7762,19.98
55111,Sauk,Hospitalizations,2015,96,21.86,8038,20.6
55111,Sauk,Hospitalizations,2016,131,29.69,9257,23.59
55111,Sauk,Hospitalizations,2017,155,34.87,10980,27.78
55111,Sauk,Hospitalizations,2018,126,28.12,8443,21.2
55111,Sauk,Hospitalizations,2019,97,21.52,7486,18.67
55111,Sauk,Hospitalizations,2020,66,14.34,4476,11.04
55111,Sauk,Hospitalizations,2021,49,10.62,4235,10.42
55111,Sauk,Hospitalizations,2022,50,10.77,4210,10.32
55113,Sawyer,Hospitalizations,2000,44,38.7,7874,22.62
55113,Sawyer,Hospitalizations,2001,47,41.2,7766,22.16
55113,Sawyer,Hospitalizations,2002,34,29.46,7425,21.01
55113,Sawyer,Hospitalizations,2003,30,25.78,7385,20.72
55113,Sawyer,Hospitalizations,2004,45,38.39,6857,19.07
55113,Sawyer,Hospitalizations,2005,32,26.92,7885,21.72
55113,Sawyer,Hospitalizations,2006,30,25.17,7077,19.31
55113,Sawyer,Hospitalizations,2007,32,26.71,7410,20.01
55113,Sawyer,Hospitalizations,2008,38,31.6,8732,23.35
55113,Sawyer,Hospitalizations,2009,46,38.23,8450,22.4
55113,Sawyer,Hospitalizations,2010,50,41.54,8233,21.64
55113,Sawyer,Hospitalizations,2011,43,35.59,8520,22.27
55113,Sawyer,Hospitalizations,2012,28,23.16,8376,21.78
55113,Sawyer,Hospitalizations,2013,41,34.01,8232,21.3
55113,Sawyer,Hospitalizations,2014,35,29.16,7762,19.98
55113,Sawyer,Hospitalizations,2015,32,26.7,8038,20.6
55113,Sawyer,Hospitalizations,2016,43,35.82,9257,23.59
55113,Sawyer,Hospitalizations,2017,56,46.32,10980,27.78
55113,Sawyer,Hospitalizations,2018,33,27.07,8443,21.2
55113,Sawyer,Hospitalizations,2019,32,25.89,7486,18.67
55113,Sawyer,Hospitalizations,2020,27,19.94,4476,11.04
55113,Sawyer,Hospitalizations,2021,20,14.56,4235,10.42
55113,Sawyer,Hospitalizations,2022,27,19.27,4210,10.32
55115,Shawano,Hospitalizations,2000,56,20.35,7874,22.62
55115,Shawano,Hospitalizations,2001,57,20.56,7766,22.16
55115,Shawano,Hospitalizations,2002,48,17.24,7425,21.01
55115,Shawano,Hospitalizations,2003,53,18.93,7385,20.72
55115,Shawano,Hospitalizations,2004,54,19.16,6857,19.07
55115,Shawano,Hospitalizations,2005,68,23.98,7885,21.72
55115,Shawano,Hospitalizations,2006,39,13.61,7077,19.31
55115,Shawano,Hospitalizations,2007,76,26.35,7410,20.01
55115,Shawano,Hospitalizations,2008,69,23.69,8732,23.35
55115,Shawano,Hospitalizations,2009,56,19.17,8450,22.4
55115,Shawano,Hospitalizations,2010,62,21.09,8233,21.64
55115,Shawano,Hospitalizations,2011,46,15.65,8520,22.27
55115,Shawano,Hospitalizations,2012,61,20.82,8376,21.78
55115,Shawano,Hospitalizations,2013,41,13.98,8232,21.3
55115,Shawano,Hospitalizations,2014,61,20.86,7762,19.98
55115,Shawano,Hospitalizations,2015,65,22.3,8038,20.6
55115,Shawano,Hospitalizations,2016,62,21.27,9257,23.59
55115,Shawano,Hospitalizations,2017,64,21.94,10980,27.78
55115,Shawano,Hospitalizations,2018,55,18.82,8443,21.2
55115,Shawano,Hospitalizations,2019,70,23.85,7486,18.67
55115,Shawano,Hospitalizations,2020,43,14.69,4476,11.04
55115,Shawano,Hospitalizations,2021,31,10.6,4235,10.42
55115,Shawano,Hospitalizations,2022,24,8.15,4210,10.32
55117,Sheboygan,Hospitalizations,2000,120,16.12,7874,22.62
55117,Sheboygan,Hospitalizations,2001,129,17.21,7766,22.16
55117,Sheboygan,Hospitalizations,2002,140,18.62,7425,21.01
55117,Sheboygan,Hospitalizations,2003,112,14.83,7385,20.72
55117,Sheboygan,Hospitalizations,2004,103,13.55,6857,19.07
55117,Sheboygan,Hospitalizations,2005,134,17.48,7885,21.72
55117,Sheboygan,Hospitalizations,2006,112,14.53,7077,19.31
55117,Sheboygan,Hospitalizations,2007,96,12.34,7410,20.01
55117,Sheboygan,Hospitalizations,2008,115,14.66,8732,23.35
55117,Sheboygan,Hospitalizations,2009,100,12.69,8450,22.4
55117,Sheboygan,Hospitalizations,2010,71,8.98,8233,21.64
55117,Sheboygan,Hospitalizations,2011,83,10.48,8520,22.27
55117,Sheboygan,Hospitalizations,2012,65,8.22,8376,21.78
55117,Sheboygan,Hospitalizations,2013,86,10.9,8232,21.3
55117,Sheboygan,Hospitalizations,2014,86,10.88,7762,19.98
55117,Sheboygan,Hospitalizations,2015,92,11.6,8038,20.6
55117,Sheboygan,Hospitalizations,2016,159,20.02,9257,23.59
55117,Sheboygan,Hospitalizations,2017,189,23.7,10980,27.78
55117,Sheboygan,Hospitalizations,2018,109,13.6,8443,21.2
55117,Sheboygan,Hospitalizations,2019,114,14.16,7486,18.67
55117,Sheboygan,Hospitalizations,2020,79,9.61,4476,11.04
55117,Sheboygan,Hospitalizations,2021,76,9.23,4235,10.42
55117,Sheboygan,Hospitalizations,2022,86,10.4,4210,10.32
55119,Taylor,Hospitalizations,2000,59,45.8,7874,22.62
55119,Taylor,Hospitalizations,2001,50,38.51,7766,22.16
55119,Taylor,Hospitalizations,2002,42,32.1,7425,21.01
55119,Taylor,Hospitalizations,2003,42,31.79,7385,20.72
55119,Taylor,Hospitalizations,2004,39,29.06,6857,19.07
55119,Taylor,Hospitalizations,2005,36,26.53,7885,21.72
55119,Taylor,Hospitalizations,2006,32,23.29,7077,19.31
55119,Taylor,Hospitalizations,2007,46,33.13,7410,20.01
55119,Taylor,Hospitalizations,2008,42,30.09,8732,23.35
55119,Taylor,Hospitalizations,2009,26,18.44,8450,22.4
55119,Taylor,Hospitalizations,2010,26,18.32,8233,21.64
55119,Taylor,Hospitalizations,2011,39,27.44,8520,22.27
55119,Taylor,Hospitalizations,2012,34,24.38,8376,21.78
55119,Taylor,Hospitalizations,2013,29,20.56,8232,21.3
55119,Taylor,Hospitalizations,2014,13,9.21,7762,19.98
55119,Taylor,Hospitalizations,2015,20,14.22,8038,20.6
55119,Taylor,Hospitalizations,2016,23,16.36,9257,23.59
55119,Taylor,Hospitalizations,2017,18,12.77,10980,27.78
55119,Taylor,Hospitalizations,2018,21,14.8,8443,21.2
55119,Taylor,Hospitalizations,2019,29,20.43,7486,18.67
55119,Taylor,Hospitalizations,2020,9,6.46,4476,11.04
55119,Taylor,Hospitalizations,2021,11,7.87,4235,10.42
55119,Taylor,Hospitalizations,2022,30,21.42,4210,10.32
55121,Trempealeau,Hospitalizations,2000,42,22.91,7874,22.62
55121,Trempealeau,Hospitalizations,2001,38,20.69,7766,22.16
55121,Trempealeau,Hospitalizations,2002,32,17.29,7425,21.01
55121,Trempealeau,Hospitalizations,2003,45,24.1,7385,20.72
55121,Trempealeau,Hospitalizations,2004,27,14.34,6857,19.07
55121,Trempealeau,Hospitalizations,2005,57,29.84,7885,21.72
55121,Trempealeau,Hospitalizations,2006,50,25.92,7077,19.31
55121,Trempealeau,Hospitalizations,2007,46,23.74,7410,20.01
55121,Trempealeau,Hospitalizations,2008,40,20.45,8732,23.35
55121,Trempealeau,Hospitalizations,2009,50,25.37,8450,22.4
55121,Trempealeau,Hospitalizations,2010,21,10.56,8233,21.64
55121,Trempealeau,Hospitalizations,2011,37,18.48,8520,22.27
55121,Trempealeau,Hospitalizations,2012,42,20.85,8376,21.78
55121,Trempealeau,Hospitalizations,2013,34,16.93,8232,21.3
55121,Trempealeau,Hospitalizations,2014,28,13.97,7762,19.98
55121,Trempealeau,Hospitalizations,2015,30,15.03,8038,20.6
55121,Trempealeau,Hospitalizations,2016,33,16.52,9257,23.59
55121,Trempealeau,Hospitalizations,2017,65,32.6,10980,27.78
55121,Trempealeau,Hospitalizations,2018,41,20.45,8443,21.2
55121,Trempealeau,Hospitalizations,2019,26,12.89,7486,18.67
55121,Trempealeau,Hospitalizations,2020,20,9.61,4476,11.04
55121,Trempealeau,Hospitalizations,2021,20,9.59,4235,10.42
55121,Trempealeau,Hospitalizations,2022,16,7.65,4210,10.32
55123,Vernon,Hospitalizations,2000,44,23.85,7874,22.62
55123,Vernon,Hospitalizations,2001,29,15.62,7766,22.16
55123,Vernon,Hospitalizations,2002,15,8.06,7425,21.01
55123,Vernon,Hospitalizations,2003,33,17.66,7385,20.72
55123,Vernon,Hospitalizations,2004,30,15.9,6857,19.07
55123,Vernon,Hospitalizations,2005,33,17.3,7885,21.72
55123,Vernon,Hospitalizations,2006,42,21.86,7077,19.31
55123,Vernon,Hospitalizations,2007,42,21.58,7410,20.01
55123,Vernon,Hospitalizations,2008,31,15.79,8732,23.35
55123,Vernon,Hospitalizations,2009,50,25.34,8450,22.4
55123,Vernon,Hospitalizations,2010,27,13.55,8233,21.64
55123,Vernon,Hospitalizations,2011,30,15,8520,22.27
55123,Vernon,Hospitalizations,2012,39,19.45,8376,21.78
55123,Vernon,Hospitalizations,2013,42,20.88,8232,21.3
55123,Vernon,Hospitalizations,2014,48,23.78,7762,19.98
55123,Vernon,Hospitalizations,2015,54,26.69,8038,20.6
55123,Vernon,Hospitalizations,2016,51,25,9257,23.59
55123,Vernon,Hospitalizations,2017,53,25.76,10980,27.78
55123,Vernon,Hospitalizations,2018,39,18.91,8443,21.2
55123,Vernon,Hospitalizations,2019,44,21.24,7486,18.67
55123,Vernon,Hospitalizations,2020,27,13.12,4476,11.04
55123,Vernon,Hospitalizations,2021,15,7.24,4235,10.42
55123,Vernon,Hospitalizations,2022,25,12.02,4210,10.32
55125,Vilas,Hospitalizations,2000,43,27.3,7874,22.62
55125,Vilas,Hospitalizations,2001,40,24.99,7766,22.16
55125,Vilas,Hospitalizations,2002,45,27.68,7425,21.01
55125,Vilas,Hospitalizations,2003,43,26.17,7385,20.72
55125,Vilas,Hospitalizations,2004,46,27.74,6857,19.07
55125,Vilas,Hospitalizations,2005,54,32.37,7885,21.72
55125,Vilas,Hospitalizations,2006,41,24.52,7077,19.31
55125,Vilas,Hospitalizations,2007,81,48.28,7410,20.01
55125,Vilas,Hospitalizations,2008,73,43.9,8732,23.35
55125,Vilas,Hospitalizations,2009,69,41.69,8450,22.4
55125,Vilas,Hospitalizations,2010,58,35.21,8233,21.64
55125,Vilas,Hospitalizations,2011,55,33.38,8520,22.27
55125,Vilas,Hospitalizations,2012,62,37.83,8376,21.78
55125,Vilas,Hospitalizations,2013,58,35.24,8232,21.3
55125,Vilas,Hospitalizations,2014,49,29.67,7762,19.98
55125,Vilas,Hospitalizations,2015,42,25.37,8038,20.6
55125,Vilas,Hospitalizations,2016,45,26.98,9257,23.59
55125,Vilas,Hospitalizations,2017,59,35.11,10980,27.78
55125,Vilas,Hospitalizations,2018,58,33.99,8443,21.2
55125,Vilas,Hospitalizations,2019,57,33.1,7486,18.67
55125,Vilas,Hospitalizations,2020,23,12.81,4476,11.04
55125,Vilas,Hospitalizations,2021,25,13.6,4235,10.42
55125,Vilas,Hospitalizations,2022,23,12.29,4210,10.32
55127,Walworth,Hospitalizations,2000,137,23.48,7874,22.62
55127,Walworth,Hospitalizations,2001,121,20.53,7766,22.16
55127,Walworth,Hospitalizations,2002,141,23.48,7425,21.01
55127,Walworth,Hospitalizations,2003,125,20.44,7385,20.72
55127,Walworth,Hospitalizations,2004,139,22.44,6857,19.07
55127,Walworth,Hospitalizations,2005,130,20.58,7885,21.72
55127,Walworth,Hospitalizations,2006,114,17.81,7077,19.31
55127,Walworth,Hospitalizations,2007,120,18.54,7410,20.01
55127,Walworth,Hospitalizations,2008,149,22.83,8732,23.35
55127,Walworth,Hospitalizations,2009,166,25.23,8450,22.4
55127,Walworth,Hospitalizations,2010,130,19.63,8233,21.64
55127,Walworth,Hospitalizations,2011,144,21.64,8520,22.27
55127,Walworth,Hospitalizations,2012,150,22.48,8376,21.78
55127,Walworth,Hospitalizations,2013,121,18.13,8232,21.3
55127,Walworth,Hospitalizations,2014,136,20.3,7762,19.98
55127,Walworth,Hospitalizations,2015,138,20.59,8038,20.6
55127,Walworth,Hospitalizations,2016,177,26.26,9257,23.59
55127,Walworth,Hospitalizations,2017,192,28.24,10980,27.78
55127,Walworth,Hospitalizations,2018,148,21.53,8443,21.2
55127,Walworth,Hospitalizations,2019,147,21.18,7486,18.67
55127,Walworth,Hospitalizations,2020,92,13.08,4476,11.04
55127,Walworth,Hospitalizations,2021,69,9.72,4235,10.42
55127,Walworth,Hospitalizations,2022,81,11.36,4210,10.32
55129,Washburn,Hospitalizations,2000,38,33.6,7874,22.62
55129,Washburn,Hospitalizations,2001,43,37.76,7766,22.16
55129,Washburn,Hospitalizations,2002,62,53.84,7425,21.01
55129,Washburn,Hospitalizations,2003,45,38.92,7385,20.72
55129,Washburn,Hospitalizations,2004,40,34.42,6857,19.07
55129,Washburn,Hospitalizations,2005,55,47.27,7885,21.72
55129,Washburn,Hospitalizations,2006,45,38.54,7077,19.31
55129,Washburn,Hospitalizations,2007,58,49.45,7410,20.01
55129,Washburn,Hospitalizations,2008,72,61.3,8732,23.35
55129,Washburn,Hospitalizations,2009,40,34.01,8450,22.4
55129,Washburn,Hospitalizations,2010,59,49.88,8233,21.64
55129,Washburn,Hospitalizations,2011,37,31.55,8520,22.27
55129,Washburn,Hospitalizations,2012,29,24.74,8376,21.78
55129,Washburn,Hospitalizations,2013,48,41.3,8232,21.3
55129,Washburn,Hospitalizations,2014,39,33.54,7762,19.98
55129,Washburn,Hospitalizations,2015,39,33.72,8038,20.6
55129,Washburn,Hospitalizations,2016,41,35.14,9257,23.59
55129,Washburn,Hospitalizations,2017,71,60.15,10980,27.78
55129,Washburn,Hospitalizations,2018,37,31,8443,21.2
55129,Washburn,Hospitalizations,2019,30,25.15,7486,18.67
55129,Washburn,Hospitalizations,2020,26,20.64,4476,11.04
55129,Washburn,Hospitalizations,2021,18,14.15,4235,10.42
55129,Washburn,Hospitalizations,2022,36,27.84,4210,10.32
55131,Washington,Hospitalizations,2000,96,12.3,7874,22.62
55131,Washington,Hospitalizations,2001,81,10.23,7766,22.16
55131,Washington,Hospitalizations,2002,89,11.1,7425,21.01
55131,Washington,Hospitalizations,2003,89,10.96,7385,20.72
55131,Washington,Hospitalizations,2004,123,14.88,6857,19.07
55131,Washington,Hospitalizations,2005,142,16.85,7885,21.72
55131,Washington,Hospitalizations,2006,136,15.83,7077,19.31
55131,Washington,Hospitalizations,2007,102,11.65,7410,20.01
55131,Washington,Hospitalizations,2008,145,16.26,8732,23.35
55131,Washington,Hospitalizations,2009,173,19.17,8450,22.4
55131,Washington,Hospitalizations,2010,161,17.71,8233,21.64
55131,Washington,Hospitalizations,2011,159,17.36,8520,22.27
55131,Washington,Hospitalizations,2012,156,16.94,8376,21.78
55131,Washington,Hospitalizations,2013,196,21.2,8232,21.3
55131,Washington,Hospitalizations,2014,112,12.03,7762,19.98
55131,Washington,Hospitalizations,2015,151,16.13,8038,20.6
55131,Washington,Hospitalizations,2016,169,17.92,9257,23.59
55131,Washington,Hospitalizations,2017,252,26.51,10980,27.78
55131,Washington,Hospitalizations,2018,193,20.1,8443,21.2
55131,Washington,Hospitalizations,2019,176,18.16,7486,18.67
55131,Washington,Hospitalizations,2020,114,11.7,4476,11.04
55131,Washington,Hospitalizations,2021,116,11.81,4235,10.42
55131,Washington,Hospitalizations,2022,82,8.28,4210,10.32
55133,Waukesha,Hospitalizations,2000,433,17.87,7874,22.62
55133,Waukesha,Hospitalizations,2001,441,18.02,7766,22.16
55133,Waukesha,Hospitalizations,2002,411,16.58,7425,21.01
55133,Waukesha,Hospitalizations,2003,431,17.2,7385,20.72
55133,Waukesha,Hospitalizations,2004,399,15.8,6857,19.07
55133,Waukesha,Hospitalizations,2005,444,17.41,7885,21.72
55133,Waukesha,Hospitalizations,2006,408,15.85,7077,19.31
55133,Waukesha,Hospitalizations,2007,421,16.12,7410,20.01
55133,Waukesha,Hospitalizations,2008,500,18.9,8732,23.35
55133,Waukesha,Hospitalizations,2009,535,20,8450,22.4
55133,Waukesha,Hospitalizations,2010,462,17.14,8233,21.64
55133,Waukesha,Hospitalizations,2011,419,15.45,8520,22.27
55133,Waukesha,Hospitalizations,2012,416,15.22,8376,21.78
55133,Waukesha,Hospitalizations,2013,390,14.19,8232,21.3
55133,Waukesha,Hospitalizations,2014,352,12.75,7762,19.98
55133,Waukesha,Hospitalizations,2015,385,13.89,8038,20.6
55133,Waukesha,Hospitalizations,2016,429,15.33,9257,23.59
55133,Waukesha,Hospitalizations,2017,577,20.43,10980,27.78
55133,Waukesha,Hospitalizations,2018,444,15.59,8443,21.2
55133,Waukesha,Hospitalizations,2019,428,14.89,7486,18.67
55133,Waukesha,Hospitalizations,2020,245,8.45,4476,11.04
55133,Waukesha,Hospitalizations,2021,294,10.06,4235,10.42
55133,Waukesha,Hospitalizations,2022,274,9.31,4210,10.32
55135,Waupaca,Hospitalizations,2000,69,19.73,7874,22.62
55135,Waupaca,Hospitalizations,2001,67,19.03,7766,22.16
55135,Waupaca,Hospitalizations,2002,50,14.12,7425,21.01
55135,Waupaca,Hospitalizations,2003,49,13.75,7385,20.72
55135,Waupaca,Hospitalizations,2004,57,15.91,6857,19.07
55135,Waupaca,Hospitalizations,2005,79,21.94,7885,21.72
55135,Waupaca,Hospitalizations,2006,82,22.52,7077,19.31
55135,Waupaca,Hospitalizations,2007,84,22.97,7410,20.01
55135,Waupaca,Hospitalizations,2008,79,21.52,8732,23.35
55135,Waupaca,Hospitalizations,2009,84,22.83,8450,22.4
55135,Waupaca,Hospitalizations,2010,80,21.56,8233,21.64
